DEMO Traffic Flow Sunday 01 March 2020
Time	TcsNo	Approach	Volume
02/03/2020 10:25	8226	Approach  1 (det:  1-8)	119
02/03/2020 10:30	8226	Approach  1 (det:  1-8)	118
02/03/2020 10:35	8226	Approach  1 (det:  1-8)	121
02/03/2020 10:40	8226	Approach  1 (det:  1-8)	124
02/03/2020 10:45	8226	Approach  1 (det:  1-8)	120
02/03/2020 10:50	8226	Approach  1 (det:  1-8)	142
02/03/2020 10:55	8226	Approach  1 (det:  1-8)	124
02/03/2020 11:00	8226	Approach  1 (det:  1-8)	127
02/03/2020 11:05	8226	Approach  1 (det:  1-8)	136
02/03/2020 11:10	8226	Approach  1 (det:  1-8)	154
02/03/2020 11:15	8226	Approach  1 (det:  1-8)	145
02/03/2020 11:20	8226	Approach  1 (det:  1-8)	121
02/03/2020 11:25	8226	Approach  1 (det:  1-8)	148
02/03/2020 11:30	8226	Approach  1 (det:  1-8)	141
02/03/2020 11:35	8226	Approach  1 (det:  1-8)	176
02/03/2020 11:40	8226	Approach  1 (det:  1-8)	150
02/03/2020 11:45	8226	Approach  1 (det:  1-8)	131
02/03/2020 11:50	8226	Approach  1 (det:  1-8)	142
02/03/2020 11:55	8226	Approach  1 (det:  1-8)	118
02/03/2020 12:00	8226	Approach  1 (det:  1-8)	153
02/03/2020 12:05	8226	Approach  1 (det:  1-8)	146
02/03/2020 12:10	8226	Approach  1 (det:  1-8)	169
02/03/2020 12:15	8226	Approach  1 (det:  1-8)	155
02/03/2020 12:20	8226	Approach  1 (det:  1-8)	184
02/03/2020 12:25	8226	Approach  1 (det:  1-8)	156
02/03/2020 12:30	8226	Approach  1 (det:  1-8)	165
02/03/2020 12:35	8226	Approach  1 (det:  1-8)	185
02/03/2020 12:40	8226	Approach  1 (det:  1-8)	193
02/03/2020 12:45	8226	Approach  1 (det:  1-8)	168
02/03/2020 12:50	8226	Approach  1 (det:  1-8)	144
02/03/2020 12:55	8226	Approach  1 (det:  1-8)	149
02/03/2020 13:00	8226	Approach  1 (det:  1-8)	144
02/03/2020 13:05	8226	Approach  1 (det:  1-8)	149
02/03/2020 13:10	8226	Approach  1 (det:  1-8)	183
02/03/2020 13:15	8226	Approach  1 (det:  1-8)	166
02/03/2020 13:20	8226	Approach  1 (det:  1-8)	191
02/03/2020 13:25	8226	Approach  1 (det:  1-8)	186
02/03/2020 13:30	8226	Approach  1 (det:  1-8)	142
02/03/2020 13:35	8226	Approach  1 (det:  1-8)	181
02/03/2020 13:40	8226	Approach  1 (det:  1-8)	144
02/03/2020 13:45	8226	Approach  1 (det:  1-8)	158
02/03/2020 13:50	8226	Approach  1 (det:  1-8)	146
02/03/2020 13:55	8226	Approach  1 (det:  1-8)	136
02/03/2020 14:00	8226	Approach  1 (det:  1-8)	122
02/03/2020 14:05	8226	Approach  1 (det:  1-8)	141
02/03/2020 14:10	8226	Approach  1 (det:  1-8)	118
02/03/2020 14:15	8226	Approach  1 (det:  1-8)	141
02/03/2020 14:20	8226	Approach  1 (det:  1-8)	129
02/03/2020 14:25	8226	Approach  1 (det:  1-8)	121
02/03/2020 14:30	8226	Approach  1 (det:  1-8)	137
02/03/2020 14:35	8226	Approach  1 (det:  1-8)	139
02/03/2020 14:40	8226	Approach  1 (det:  1-8)	119
02/03/2020 14:45	8226	Approach  1 (det:  1-8)	155
02/03/2020 14:50	8226	Approach  1 (det:  1-8)	120
02/03/2020 14:55	8226	Approach  1 (det:  1-8)	119
02/03/2020 15:00	8226	Approach  1 (det:  1-8)	132
02/03/2020 15:05	8226	Approach  1 (det:  1-8)	125
02/03/2020 15:10	8226	Approach  1 (det:  1-8)	164
02/03/2020 15:15	8226	Approach  1 (det:  1-8)	120
02/03/2020 15:20	8226	Approach  1 (det:  1-8)	123
02/03/2020 15:25	8226	Approach  1 (det:  1-8)	114
02/03/2020 15:30	8226	Approach  1 (det:  1-8)	146
02/03/2020 15:35	8226	Approach  1 (det:  1-8)	121
02/03/2020 15:40	8226	Approach  1 (det:  1-8)	131
02/03/2020 15:45	8226	Approach  1 (det:  1-8)	136
02/03/2020 15:50	8226	Approach  1 (det:  1-8)	144
02/03/2020 15:55	8226	Approach  1 (det:  1-8)	117
02/03/2020 16:00	8226	Approach  1 (det:  1-8)	150
02/03/2020 16:05	8226	Approach  1 (det:  1-8)	122
02/03/2020 16:10	8226	Approach  1 (det:  1-8)	145
02/03/2020 16:15	8226	Approach  1 (det:  1-8)	135
02/03/2020 16:20	8226	Approach  1 (det:  1-8)	134
02/03/2020 16:25	8226	Approach  1 (det:  1-8)	113
02/03/2020 16:30	8226	Approach  1 (det:  1-8)	144
02/03/2020 16:35	8226	Approach  1 (det:  1-8)	158
02/03/2020 16:40	8226	Approach  1 (det:  1-8)	158
02/03/2020 16:45	8226	Approach  1 (det:  1-8)	167
02/03/2020 16:50	8226	Approach  1 (det:  1-8)	170
02/03/2020 16:55	8226	Approach  1 (det:  1-8)	194
02/03/2020 17:00	8226	Approach  1 (det:  1-8)	175
02/03/2020 17:05	8226	Approach  1 (det:  1-8)	186
02/03/2020 17:10	8226	Approach  1 (det:  1-8)	173
02/03/2020 17:15	8226	Approach  1 (det:  1-8)	209
02/03/2020 17:20	8226	Approach  1 (det:  1-8)	164
02/03/2020 17:25	8226	Approach  1 (det:  1-8)	196
02/03/2020 17:30	8226	Approach  1 (det:  1-8)	193
02/03/2020 17:35	8226	Approach  1 (det:  1-8)	153
02/03/2020 17:40	8226	Approach  1 (det:  1-8)	177
02/03/2020 17:45	8226	Approach  1 (det:  1-8)	151
02/03/2020 17:50	8226	Approach  1 (det:  1-8)	169
02/03/2020 17:55	8226	Approach  1 (det:  1-8)	204
02/03/2020 18:00	8226	Approach  1 (det:  1-8)	213
02/03/2020 18:05	8226	Approach  1 (det:  1-8)	165
02/03/2020 18:10	8226	Approach  1 (det:  1-8)	179
02/03/2020 18:15	8226	Approach  1 (det:  1-8)	167
02/03/2020 18:20	8226	Approach  1 (det:  1-8)	159
02/03/2020 18:25	8226	Approach  1 (det:  1-8)	150
02/03/2020 18:30	8226	Approach  1 (det:  1-8)	138
02/03/2020 18:35	8226	Approach  1 (det:  1-8)	136
02/03/2020 18:40	8226	Approach  1 (det:  1-8)	121
02/03/2020 18:45	8226	Approach  1 (det:  1-8)	103
02/03/2020 18:50	8226	Approach  1 (det:  1-8)	111
02/03/2020 18:55	8226	Approach  1 (det:  1-8)	94
02/03/2020 19:00	8226	Approach  1 (det:  1-8)	102
02/03/2020 19:05	8226	Approach  1 (det:  1-8)	106
02/03/2020 19:10	8226	Approach  1 (det:  1-8)	90
02/03/2020 19:15	8226	Approach  1 (det:  1-8)	112
02/03/2020 19:20	8226	Approach  1 (det:  1-8)	103
02/03/2020 19:25	8226	Approach  1 (det:  1-8)	105
02/03/2020 19:30	8226	Approach  1 (det:  1-8)	99
02/03/2020 19:35	8226	Approach  1 (det:  1-8)	121
02/03/2020 19:40	8226	Approach  1 (det:  1-8)	109
02/03/2020 19:45	8226	Approach  1 (det:  1-8)	108
02/03/2020 19:50	8226	Approach  1 (det:  1-8)	105
02/03/2020 19:55	8226	Approach  1 (det:  1-8)	106
02/03/2020 20:00	8226	Approach  1 (det:  1-8)	98
02/03/2020 20:05	8226	Approach  1 (det:  1-8)	95
02/03/2020 20:10	8226	Approach  1 (det:  1-8)	105
02/03/2020 20:15	8226	Approach  1 (det:  1-8)	77
02/03/2020 20:20	8226	Approach  1 (det:  1-8)	80
02/03/2020 20:25	8226	Approach  1 (det:  1-8)	85
02/03/2020 20:30	8226	Approach  1 (det:  1-8)	81
02/03/2020 20:35	8226	Approach  1 (det:  1-8)	83
02/03/2020 20:40	8226	Approach  1 (det:  1-8)	76
02/03/2020 20:45	8226	Approach  1 (det:  1-8)	91
02/03/2020 20:50	8226	Approach  1 (det:  1-8)	76
02/03/2020 20:55	8226	Approach  1 (det:  1-8)	65
02/03/2020 21:00	8226	Approach  1 (det:  1-8)	78
02/03/2020 21:05	8226	Approach  1 (det:  1-8)	78
02/03/2020 21:10	8226	Approach  1 (det:  1-8)	86
02/03/2020 21:15	8226	Approach  1 (det:  1-8)	106
02/03/2020 21:20	8226	Approach  1 (det:  1-8)	73
02/03/2020 21:25	8226	Approach  1 (det:  1-8)	87
02/03/2020 21:30	8226	Approach  1 (det:  1-8)	74
02/03/2020 21:35	8226	Approach  1 (det:  1-8)	85
02/03/2020 21:40	8226	Approach  1 (det:  1-8)	79
02/03/2020 21:45	8226	Approach  1 (det:  1-8)	65
02/03/2020 21:50	8226	Approach  1 (det:  1-8)	71
02/03/2020 21:55	8226	Approach  1 (det:  1-8)	66
02/03/2020 22:00	8226	Approach  1 (det:  1-8)	61
02/03/2020 22:05	8226	Approach  1 (det:  1-8)	61
02/03/2020 22:10	8226	Approach  1 (det:  1-8)	58
02/03/2020 22:15	8226	Approach  1 (det:  1-8)	58
02/03/2020 22:20	8226	Approach  1 (det:  1-8)	67
02/03/2020 22:25	8226	Approach  1 (det:  1-8)	53
02/03/2020 22:30	8226	Approach  1 (det:  1-8)	66
02/03/2020 22:35	8226	Approach  1 (det:  1-8)	52
02/03/2020 22:40	8226	Approach  1 (det:  1-8)	38
02/03/2020 22:45	8226	Approach  1 (det:  1-8)	30
02/03/2020 22:50	8226	Approach  1 (det:  1-8)	46
02/03/2020 22:55	8226	Approach  1 (det:  1-8)	39
02/03/2020 23:00	8226	Approach  1 (det:  1-8)	30
02/03/2020 23:05	8226	Approach  1 (det:  1-8)	32
02/03/2020 23:10	8226	Approach  1 (det:  1-8)	46
02/03/2020 23:15	8226	Approach  1 (det:  1-8)	48
02/03/2020 23:20	8226	Approach  1 (det:  1-8)	29
02/03/2020 23:25	8226	Approach  1 (det:  1-8)	34
02/03/2020 23:30	8226	Approach  1 (det:  1-8)	35
02/03/2020 23:35	8226	Approach  1 (det:  1-8)	35
02/03/2020 23:40	8226	Approach  1 (det:  1-8)	31
02/03/2020 23:45	8226	Approach  1 (det:  1-8)	25
02/03/2020 23:50	8226	Approach  1 (det:  1-8)	37
02/03/2020 23:55	8226	Approach  1 (det:  1-8)	22
03/03/2020 00:00	8226	Approach  1 (det:  1-8)	22
03/03/2020 00:05	8226	Approach  1 (det:  1-8)	18
03/03/2020 00:10	8226	Approach  1 (det:  1-8)	17
03/03/2020 00:15	8226	Approach  1 (det:  1-8)	20
03/03/2020 00:20	8226	Approach  1 (det:  1-8)	27
03/03/2020 00:25	8226	Approach  1 (det:  1-8)	18
03/03/2020 00:30	8226	Approach  1 (det:  1-8)	19
03/03/2020 00:35	8226	Approach  1 (det:  1-8)	25
03/03/2020 00:40	8226	Approach  1 (det:  1-8)	14
03/03/2020 00:45	8226	Approach  1 (det:  1-8)	21
03/03/2020 00:50	8226	Approach  1 (det:  1-8)	22
03/03/2020 00:55	8226	Approach  1 (det:  1-8)	9
03/03/2020 01:00	8226	Approach  1 (det:  1-8)	16
03/03/2020 01:05	8226	Approach  1 (det:  1-8)	15
03/03/2020 01:10	8226	Approach  1 (det:  1-8)	18
03/03/2020 01:15	8226	Approach  1 (det:  1-8)	10
03/03/2020 01:20	8226	Approach  1 (det:  1-8)	6
03/03/2020 01:25	8226	Approach  1 (det:  1-8)	10
03/03/2020 01:30	8226	Approach  1 (det:  1-8)	4
03/03/2020 01:35	8226	Approach  1 (det:  1-8)	11
03/03/2020 01:40	8226	Approach  1 (det:  1-8)	10
03/03/2020 01:45	8226	Approach  1 (det:  1-8)	5
03/03/2020 01:50	8226	Approach  1 (det:  1-8)	8
03/03/2020 01:55	8226	Approach  1 (det:  1-8)	6
03/03/2020 02:00	8226	Approach  1 (det:  1-8)	9
03/03/2020 02:05	8226	Approach  1 (det:  1-8)	10
03/03/2020 02:10	8226	Approach  1 (det:  1-8)	9
03/03/2020 02:15	8226	Approach  1 (det:  1-8)	12
03/03/2020 02:20	8226	Approach  1 (det:  1-8)	7
03/03/2020 02:25	8226	Approach  1 (det:  1-8)	15
03/03/2020 02:30	8226	Approach  1 (det:  1-8)	7
03/03/2020 02:35	8226	Approach  1 (det:  1-8)	3
03/03/2020 02:40	8226	Approach  1 (det:  1-8)	6
03/03/2020 02:45	8226	Approach  1 (det:  1-8)	6
03/03/2020 02:50	8226	Approach  1 (det:  1-8)	10
03/03/2020 02:55	8226	Approach  1 (det:  1-8)	8
03/03/2020 03:00	8226	Approach  1 (det:  1-8)	8
03/03/2020 03:05	8226	Approach  1 (det:  1-8)	4
03/03/2020 03:10	8226	Approach  1 (det:  1-8)	9
03/03/2020 03:15	8226	Approach  1 (det:  1-8)	10
03/03/2020 03:20	8226	Approach  1 (det:  1-8)	0
03/03/2020 03:25	8226	Approach  1 (det:  1-8)	7
03/03/2020 03:30	8226	Approach  1 (det:  1-8)	10
03/03/2020 03:35	8226	Approach  1 (det:  1-8)	5
03/03/2020 03:40	8226	Approach  1 (det:  1-8)	9
03/03/2020 03:45	8226	Approach  1 (det:  1-8)	7
03/03/2020 03:50	8226	Approach  1 (det:  1-8)	5
03/03/2020 03:55	8226	Approach  1 (det:  1-8)	4
03/03/2020 04:00	8226	Approach  1 (det:  1-8)	9
03/03/2020 04:05	8226	Approach  1 (det:  1-8)	5
03/03/2020 04:10	8226	Approach  1 (det:  1-8)	10
03/03/2020 04:15	8226	Approach  1 (det:  1-8)	12
03/03/2020 04:20	8226	Approach  1 (det:  1-8)	10
03/03/2020 04:25	8226	Approach  1 (det:  1-8)	13
03/03/2020 04:30	8226	Approach  1 (det:  1-8)	21
03/03/2020 04:35	8226	Approach  1 (det:  1-8)	17
03/03/2020 04:40	8226	Approach  1 (det:  1-8)	15
03/03/2020 04:45	8226	Approach  1 (det:  1-8)	14
03/03/2020 04:50	8226	Approach  1 (det:  1-8)	17
03/03/2020 04:55	8226	Approach  1 (det:  1-8)	28
03/03/2020 05:00	8226	Approach  1 (det:  1-8)	16
03/03/2020 05:05	8226	Approach  1 (det:  1-8)	11
03/03/2020 05:10	8226	Approach  1 (det:  1-8)	29
03/03/2020 05:15	8226	Approach  1 (det:  1-8)	20
03/03/2020 05:20	8226	Approach  1 (det:  1-8)	22
03/03/2020 05:25	8226	Approach  1 (det:  1-8)	21
03/03/2020 05:30	8226	Approach  1 (det:  1-8)	22
03/03/2020 05:35	8226	Approach  1 (det:  1-8)	27
03/03/2020 05:40	8226	Approach  1 (det:  1-8)	24
03/03/2020 05:45	8226	Approach  1 (det:  1-8)	28
03/03/2020 05:50	8226	Approach  1 (det:  1-8)	45
03/03/2020 05:55	8226	Approach  1 (det:  1-8)	44
03/03/2020 06:00	8226	Approach  1 (det:  1-8)	62
03/03/2020 06:05	8226	Approach  1 (det:  1-8)	67
03/03/2020 06:10	8226	Approach  1 (det:  1-8)	107
03/03/2020 06:15	8226	Approach  1 (det:  1-8)	120
03/03/2020 06:20	8226	Approach  1 (det:  1-8)	137
03/03/2020 06:25	8226	Approach  1 (det:  1-8)	158
03/03/2020 06:30	8226	Approach  1 (det:  1-8)	158
03/03/2020 06:35	8226	Approach  1 (det:  1-8)	164
03/03/2020 06:40	8226	Approach  1 (det:  1-8)	182
03/03/2020 06:45	8226	Approach  1 (det:  1-8)	193
03/03/2020 06:50	8226	Approach  1 (det:  1-8)	189
03/03/2020 06:55	8226	Approach  1 (det:  1-8)	181
03/03/2020 07:00	8226	Approach  1 (det:  1-8)	200
03/03/2020 07:05	8226	Approach  1 (det:  1-8)	199
03/03/2020 07:10	8226	Approach  1 (det:  1-8)	172
03/03/2020 07:15	8226	Approach  1 (det:  1-8)	171
03/03/2020 07:20	8226	Approach  1 (det:  1-8)	159
03/03/2020 07:25	8226	Approach  1 (det:  1-8)	165
03/03/2020 07:30	8226	Approach  1 (det:  1-8)	155
03/03/2020 07:35	8226	Approach  1 (det:  1-8)	153
03/03/2020 07:40	8226	Approach  1 (det:  1-8)	143
03/03/2020 07:45	8226	Approach  1 (det:  1-8)	172
03/03/2020 07:50	8226	Approach  1 (det:  1-8)	165
03/03/2020 07:55	8226	Approach  1 (det:  1-8)	168
03/03/2020 08:00	8226	Approach  1 (det:  1-8)	154
03/03/2020 08:05	8226	Approach  1 (det:  1-8)	157
03/03/2020 08:10	8226	Approach  1 (det:  1-8)	142
03/03/2020 08:15	8226	Approach  1 (det:  1-8)	135
03/03/2020 08:20	8226	Approach  1 (det:  1-8)	140
03/03/2020 08:25	8226	Approach  1 (det:  1-8)	137
03/03/2020 08:30	8226	Approach  1 (det:  1-8)	147
03/03/2020 08:35	8226	Approach  1 (det:  1-8)	140
03/03/2020 08:40	8226	Approach  1 (det:  1-8)	144
03/03/2020 08:45	8226	Approach  1 (det:  1-8)	142
03/03/2020 08:50	8226	Approach  1 (det:  1-8)	125
03/03/2020 08:55	8226	Approach  1 (det:  1-8)	128
03/03/2020 09:00	8226	Approach  1 (det:  1-8)	117
03/03/2020 09:05	8226	Approach  1 (det:  1-8)	114
03/03/2020 09:10	8226	Approach  1 (det:  1-8)	114
03/03/2020 09:15	8226	Approach  1 (det:  1-8)	131
03/03/2020 09:20	8226	Approach  1 (det:  1-8)	134
03/03/2020 09:25	8226	Approach  1 (det:  1-8)	125
03/03/2020 09:30	8226	Approach  1 (det:  1-8)	98
03/03/2020 09:35	8226	Approach  1 (det:  1-8)	106
03/03/2020 09:40	8226	Approach  1 (det:  1-8)	117
03/03/2020 09:45	8226	Approach  1 (det:  1-8)	146
03/03/2020 09:50	8226	Approach  1 (det:  1-8)	106
03/03/2020 09:55	8226	Approach  1 (det:  1-8)	129
03/03/2020 10:00	8226	Approach  1 (det:  1-8)	101
03/03/2020 10:05	8226	Approach  1 (det:  1-8)	108
03/03/2020 10:10	8226	Approach  1 (det:  1-8)	112
03/03/2020 10:15	8226	Approach  1 (det:  1-8)	114
03/03/2020 10:20	8226	Approach  1 (det:  1-8)	100
03/03/2020 10:25	8226	Approach  1 (det:  1-8)	129
03/03/2020 10:30	8226	Approach  1 (det:  1-8)	131
03/03/2020 10:35	8226	Approach  1 (det:  1-8)	113
03/03/2020 10:40	8226	Approach  1 (det:  1-8)	136
03/03/2020 10:45	8226	Approach  1 (det:  1-8)	103
03/03/2020 10:50	8226	Approach  1 (det:  1-8)	144
03/03/2020 10:55	8226	Approach  1 (det:  1-8)	120
03/03/2020 11:00	8226	Approach  1 (det:  1-8)	115
03/03/2020 11:05	8226	Approach  1 (det:  1-8)	116
03/03/2020 11:10	8226	Approach  1 (det:  1-8)	102
03/03/2020 11:15	8226	Approach  1 (det:  1-8)	130
03/03/2020 11:20	8226	Approach  1 (det:  1-8)	120
03/03/2020 11:25	8226	Approach  1 (det:  1-8)	131
03/03/2020 11:30	8226	Approach  1 (det:  1-8)	106
03/03/2020 11:35	8226	Approach  1 (det:  1-8)	125
03/03/2020 11:40	8226	Approach  1 (det:  1-8)	110
03/03/2020 11:45	8226	Approach  1 (det:  1-8)	158
03/03/2020 11:50	8226	Approach  1 (det:  1-8)	124
03/03/2020 11:55	8226	Approach  1 (det:  1-8)	166
03/03/2020 12:00	8226	Approach  1 (det:  1-8)	161
03/03/2020 12:05	8226	Approach  1 (det:  1-8)	157
03/03/2020 12:10	8226	Approach  1 (det:  1-8)	178
03/03/2020 12:15	8226	Approach  1 (det:  1-8)	135
03/03/2020 12:20	8226	Approach  1 (det:  1-8)	136
03/03/2020 12:25	8226	Approach  1 (det:  1-8)	140
03/03/2020 12:30	8226	Approach  1 (det:  1-8)	170
03/03/2020 12:35	8226	Approach  1 (det:  1-8)	151
03/03/2020 12:40	8226	Approach  1 (det:  1-8)	175
03/03/2020 12:45	8226	Approach  1 (det:  1-8)	149
03/03/2020 12:50	8226	Approach  1 (det:  1-8)	174
03/03/2020 12:55	8226	Approach  1 (det:  1-8)	125
03/03/2020 13:00	8226	Approach  1 (det:  1-8)	109
03/03/2020 13:05	8226	Approach  1 (det:  1-8)	145
03/03/2020 13:10	8226	Approach  1 (det:  1-8)	167
03/03/2020 13:15	8226	Approach  1 (det:  1-8)	179
03/03/2020 13:20	8226	Approach  1 (det:  1-8)	171
03/03/2020 13:25	8226	Approach  1 (det:  1-8)	150
03/03/2020 13:30	8226	Approach  1 (det:  1-8)	154
03/03/2020 13:35	8226	Approach  1 (det:  1-8)	162
03/03/2020 13:40	8226	Approach  1 (det:  1-8)	125
03/03/2020 13:45	8226	Approach  1 (det:  1-8)	137
03/03/2020 13:50	8226	Approach  1 (det:  1-8)	131
03/03/2020 13:55	8226	Approach  1 (det:  1-8)	100
03/03/2020 14:00	8226	Approach  1 (det:  1-8)	84
03/03/2020 14:05	8226	Approach  1 (det:  1-8)	115
03/03/2020 14:10	8226	Approach  1 (det:  1-8)	102
03/03/2020 14:15	8226	Approach  1 (det:  1-8)	134
03/03/2020 14:20	8226	Approach  1 (det:  1-8)	106
03/03/2020 14:25	8226	Approach  1 (det:  1-8)	127
03/03/2020 14:30	8226	Approach  1 (det:  1-8)	142
03/03/2020 14:35	8226	Approach  1 (det:  1-8)	116
03/03/2020 14:40	8226	Approach  1 (det:  1-8)	136
03/03/2020 14:45	8226	Approach  1 (det:  1-8)	131
03/03/2020 14:50	8226	Approach  1 (det:  1-8)	129
03/03/2020 14:55	8226	Approach  1 (det:  1-8)	127
03/03/2020 15:00	8226	Approach  1 (det:  1-8)	115
03/03/2020 15:05	8226	Approach  1 (det:  1-8)	117
03/03/2020 15:10	8226	Approach  1 (det:  1-8)	144
03/03/2020 15:15	8226	Approach  1 (det:  1-8)	114
03/03/2020 15:20	8226	Approach  1 (det:  1-8)	106
03/03/2020 15:25	8226	Approach  1 (det:  1-8)	104
03/03/2020 15:30	8226	Approach  1 (det:  1-8)	135
03/03/2020 15:35	8226	Approach  1 (det:  1-8)	131
03/03/2020 15:40	8226	Approach  1 (det:  1-8)	97
03/03/2020 15:45	8226	Approach  1 (det:  1-8)	103
03/03/2020 15:50	8226	Approach  1 (det:  1-8)	121
03/03/2020 15:55	8226	Approach  1 (det:  1-8)	122
03/03/2020 16:00	8226	Approach  1 (det:  1-8)	133
03/03/2020 16:05	8226	Approach  1 (det:  1-8)	126
03/03/2020 16:10	8226	Approach  1 (det:  1-8)	139
03/03/2020 16:15	8226	Approach  1 (det:  1-8)	129
03/03/2020 16:20	8226	Approach  1 (det:  1-8)	105
03/03/2020 16:25	8226	Approach  1 (det:  1-8)	127
03/03/2020 16:30	8226	Approach  1 (det:  1-8)	141
03/03/2020 16:35	8226	Approach  1 (det:  1-8)	154
03/03/2020 16:40	8226	Approach  1 (det:  1-8)	152
03/03/2020 16:45	8226	Approach  1 (det:  1-8)	157
03/03/2020 16:50	8226	Approach  1 (det:  1-8)	156
03/03/2020 16:55	8226	Approach  1 (det:  1-8)	153
03/03/2020 17:00	8226	Approach  1 (det:  1-8)	171
03/03/2020 17:05	8226	Approach  1 (det:  1-8)	182
03/03/2020 17:10	8226	Approach  1 (det:  1-8)	169
03/03/2020 17:15	8226	Approach  1 (det:  1-8)	186
03/03/2020 17:20	8226	Approach  1 (det:  1-8)	180
03/03/2020 17:25	8226	Approach  1 (det:  1-8)	181
03/03/2020 17:30	8226	Approach  1 (det:  1-8)	160
03/03/2020 17:35	8226	Approach  1 (det:  1-8)	171
03/03/2020 17:40	8226	Approach  1 (det:  1-8)	159
03/03/2020 17:45	8226	Approach  1 (det:  1-8)	176
03/03/2020 17:50	8226	Approach  1 (det:  1-8)	148
03/03/2020 17:55	8226	Approach  1 (det:  1-8)	159
03/03/2020 18:00	8226	Approach  1 (det:  1-8)	138
03/03/2020 18:05	8226	Approach  1 (det:  1-8)	147
03/03/2020 18:10	8226	Approach  1 (det:  1-8)	159
03/03/2020 18:15	8226	Approach  1 (det:  1-8)	173
03/03/2020 18:20	8226	Approach  1 (det:  1-8)	176
03/03/2020 18:25	8226	Approach  1 (det:  1-8)	133
03/03/2020 18:30	8226	Approach  1 (det:  1-8)	130
03/03/2020 18:35	8226	Approach  1 (det:  1-8)	138
03/03/2020 18:40	8226	Approach  1 (det:  1-8)	155
03/03/2020 18:45	8226	Approach  1 (det:  1-8)	118
03/03/2020 18:50	8226	Approach  1 (det:  1-8)	109
03/03/2020 18:55	8226	Approach  1 (det:  1-8)	128
03/03/2020 19:00	8226	Approach  1 (det:  1-8)	92
03/03/2020 19:05	8226	Approach  1 (det:  1-8)	111
03/03/2020 19:10	8226	Approach  1 (det:  1-8)	104
03/03/2020 19:15	8226	Approach  1 (det:  1-8)	105
03/03/2020 19:20	8226	Approach  1 (det:  1-8)	86
03/03/2020 19:25	8226	Approach  1 (det:  1-8)	99
03/03/2020 19:30	8226	Approach  1 (det:  1-8)	108
03/03/2020 19:35	8226	Approach  1 (det:  1-8)	77
03/03/2020 19:40	8226	Approach  1 (det:  1-8)	103
03/03/2020 19:45	8226	Approach  1 (det:  1-8)	105
03/03/2020 19:50	8226	Approach  1 (det:  1-8)	66
03/03/2020 19:55	8226	Approach  1 (det:  1-8)	78
03/03/2020 20:00	8226	Approach  1 (det:  1-8)	81
03/03/2020 20:05	8226	Approach  1 (det:  1-8)	78
03/03/2020 20:10	8226	Approach  1 (det:  1-8)	80
03/03/2020 20:15	8226	Approach  1 (det:  1-8)	83
03/03/2020 20:20	8226	Approach  1 (det:  1-8)	72
03/03/2020 20:25	8226	Approach  1 (det:  1-8)	66
03/03/2020 20:30	8226	Approach  1 (det:  1-8)	73
03/03/2020 20:35	8226	Approach  1 (det:  1-8)	84
03/03/2020 20:40	8226	Approach  1 (det:  1-8)	73
03/03/2020 20:45	8226	Approach  1 (det:  1-8)	70
03/03/2020 20:50	8226	Approach  1 (det:  1-8)	68
03/03/2020 20:55	8226	Approach  1 (det:  1-8)	68
03/03/2020 21:00	8226	Approach  1 (det:  1-8)	66
03/03/2020 21:05	8226	Approach  1 (det:  1-8)	62
03/03/2020 21:10	8226	Approach  1 (det:  1-8)	72
03/03/2020 21:15	8226	Approach  1 (det:  1-8)	104
03/03/2020 21:20	8226	Approach  1 (det:  1-8)	88
03/03/2020 21:25	8226	Approach  1 (det:  1-8)	82
03/03/2020 21:30	8226	Approach  1 (det:  1-8)	79
03/03/2020 21:35	8226	Approach  1 (det:  1-8)	71
03/03/2020 21:40	8226	Approach  1 (det:  1-8)	74
03/03/2020 21:45	8226	Approach  1 (det:  1-8)	82
03/03/2020 21:50	8226	Approach  1 (det:  1-8)	72
03/03/2020 21:55	8226	Approach  1 (det:  1-8)	66
03/03/2020 22:00	8226	Approach  1 (det:  1-8)	52
03/03/2020 22:05	8226	Approach  1 (det:  1-8)	60
03/03/2020 22:10	8226	Approach  1 (det:  1-8)	68
03/03/2020 22:15	8226	Approach  1 (det:  1-8)	53
03/03/2020 22:20	8226	Approach  1 (det:  1-8)	63
03/03/2020 22:25	8226	Approach  1 (det:  1-8)	55
03/03/2020 22:30	8226	Approach  1 (det:  1-8)	51
03/03/2020 22:35	8226	Approach  1 (det:  1-8)	34
03/03/2020 22:40	8226	Approach  1 (det:  1-8)	46
03/03/2020 22:45	8226	Approach  1 (det:  1-8)	56
03/03/2020 22:50	8226	Approach  1 (det:  1-8)	33
03/03/2020 22:55	8226	Approach  1 (det:  1-8)	31
03/03/2020 23:00	8226	Approach  1 (det:  1-8)	30
03/03/2020 23:05	8226	Approach  1 (det:  1-8)	34
03/03/2020 23:10	8226	Approach  1 (det:  1-8)	33
03/03/2020 23:15	8226	Approach  1 (det:  1-8)	39
03/03/2020 23:20	8226	Approach  1 (det:  1-8)	30
03/03/2020 23:25	8226	Approach  1 (det:  1-8)	40
03/03/2020 23:30	8226	Approach  1 (det:  1-8)	25
03/03/2020 23:35	8226	Approach  1 (det:  1-8)	27
03/03/2020 23:40	8226	Approach  1 (det:  1-8)	31
03/03/2020 23:45	8226	Approach  1 (det:  1-8)	16
03/03/2020 23:50	8226	Approach  1 (det:  1-8)	25
